"";"Var1";"Var2";"value"
"31697";"Graphium_wallacei";"Trogonoptera_trojana";0
"31698";"Graphium_agamemnon";"Trogonoptera_trojana";NA
"31699";"Graphium_macfarlanei";"Trogonoptera_trojana";0
"31700";"Graphium_codrus";"Trogonoptera_trojana";5,90276528773876e-06
"31701";"Graphium_cloanthus";"Trogonoptera_trojana";0
"31702";"Graphium_milon";"Trogonoptera_trojana";0
"31703";"Graphium_sarpedon";"Trogonoptera_trojana";0,00131398564266902
"31704";"Teinopalpus_imperialis";"Trogonoptera_trojana";0
"31705";"Battus_philenor";"Trogonoptera_trojana";0
"31706";"Battus_polydamas";"Trogonoptera_trojana";0
"31707";"Battus_polystictus";"Trogonoptera_trojana";0
"31708";"Battus_belus";"Trogonoptera_trojana";0
"31709";"Battus_crassus";"Trogonoptera_trojana";0
"31710";"Pharmacophagus_antenor";"Trogonoptera_trojana";0
"31711";"Pachliopta_aristolochiae";"Trogonoptera_trojana";NA
"31712";"Pachliopta_hector";"Trogonoptera_trojana";0
"31713";"Pachliopta_liris";"Trogonoptera_trojana";0
"31714";"Pachliopta_polydorus";"Trogonoptera_trojana";NA
"31715";"Atrophaneura_priapus";"Trogonoptera_trojana";0
"31716";"Atrophaneura_nox";"Trogonoptera_trojana";0
"31717";"Atrophaneura_varuna";"Trogonoptera_trojana";0
"31718";"Cressida_cressida";"Trogonoptera_trojana";0
"31719";"Euryades_corethrus";"Trogonoptera_trojana";0
"31720";"Euryades_duponchelii";"Trogonoptera_trojana";0
"31721";"Parides_ascanius";"Trogonoptera_trojana";0
"31722";"Parides_bunichus";"Trogonoptera_trojana";0
"31723";"Parides_proneus";"Trogonoptera_trojana";0
"31724";"Parides_agavus";"Trogonoptera_trojana";0
"31725";"Parides_montezuma";"Trogonoptera_trojana";0
"31726";"Parides_iphidamas";"Trogonoptera_trojana";0
"31727";"Parides_aeneas";"Trogonoptera_trojana";0
"31728";"Parides_tros";"Trogonoptera_trojana";0
"31729";"Parides_lysander";"Trogonoptera_trojana";0
"31730";"Parides_panthonus";"Trogonoptera_trojana";0
"31731";"Parides_neophilus";"Trogonoptera_trojana";0
"31732";"Parides_eurimedes";"Trogonoptera_trojana";0
"31733";"Parides_zacynthus";"Trogonoptera_trojana";0
"31734";"Parides_chabrias";"Trogonoptera_trojana";0
"31735";"Parides_childrenae";"Trogonoptera_trojana";0
"31736";"Parides_photinus";"Trogonoptera_trojana";0
"31737";"Parides_panares";"Trogonoptera_trojana";0
"31738";"Parides_sesostris";"Trogonoptera_trojana";NA
"31739";"Parides_anchises";"Trogonoptera_trojana";0
"31740";"Parides_erithalion";"Trogonoptera_trojana";0
"31741";"Parides_vertumnus";"Trogonoptera_trojana";0
"31742";"Trogonoptera_brookiana";"Trogonoptera_trojana";0
"31743";"Trogonoptera_trojana";"Trogonoptera_trojana";1
"31744";"Ornithoptera_croesus";"Trogonoptera_trojana";0
"31745";"Ornithoptera_priamus";"Trogonoptera_trojana";0
"31746";"Ornithoptera_aesacus";"Trogonoptera_trojana";0
"31747";"Ornithoptera_euphorion";"Trogonoptera_trojana";0
"31748";"Ornithoptera_alexandrae";"Trogonoptera_trojana";0
"31749";"Ornithoptera_victoriae";"Trogonoptera_trojana";0
"31750";"Ornithoptera_rothschildi";"Trogonoptera_trojana";0
"31751";"Ornithoptera_goliath";"Trogonoptera_trojana";0
"31752";"Ornithoptera_chimaera";"Trogonoptera_trojana";0
"31753";"Ornithoptera_tithonus";"Trogonoptera_trojana";0
"31754";"Ornithoptera_meridionalis";"Trogonoptera_trojana";0
"31755";"Ornithoptera_paradisea";"Trogonoptera_trojana";0
"31756";"Troides_hypolitus";"Trogonoptera_trojana";0
"31757";"Troides_magellanus";"Trogonoptera_trojana";0,000556252389997258
"31758";"Troides_andromache";"Trogonoptera_trojana";0
"31759";"Troides_cuneifera";"Trogonoptera_trojana";0
"31760";"Troides_amphrysus";"Trogonoptera_trojana";0
"31761";"Troides_miranda";"Trogonoptera_trojana";0
"31762";"Troides_prattorum";"Trogonoptera_trojana";0
"31763";"Troides_vandepolli";"Trogonoptera_trojana";0
"31764";"Troides_helena";"Trogonoptera_trojana";0,000115446557516701
"31765";"Troides_oblongomaculatus";"Trogonoptera_trojana";0
"31766";"Troides_aeacus";"Trogonoptera_trojana";0
"31767";"Troides_minos";"Trogonoptera_trojana";0
"31768";"Troides_criton";"Trogonoptera_trojana";0
"31769";"Troides_rhadamantus";"Trogonoptera_trojana";2,57613348128768e-05
"31770";"Troides_riedeli";"Trogonoptera_trojana";0
"31771";"Troides_haliphron";"Trogonoptera_trojana";0
"31772";"Troides_staudingeri";"Trogonoptera_trojana";0
"31773";"Meandrusa_payeni";"Trogonoptera_trojana";0
"31774";"Papilio_clytia";"Trogonoptera_trojana";0,0020148076687758
"31775";"Papilio_paradoxa";"Trogonoptera_trojana";0
"31776";"Papilio_agestor";"Trogonoptera_trojana";0
"31777";"Papilio_epycides";"Trogonoptera_trojana";0
"31778";"Papilio_laglaizei";"Trogonoptera_trojana";NA
"31779";"Papilio_troilus";"Trogonoptera_trojana";0
"31780";"Papilio_palamedes";"Trogonoptera_trojana";0
"31781";"Papilio_pilumnus";"Trogonoptera_trojana";0
"31782";"Papilio_multicaudata";"Trogonoptera_trojana";0
"31783";"Papilio_eurymedon";"Trogonoptera_trojana";0
"31784";"Papilio_rutulus";"Trogonoptera_trojana";0
"31785";"Papilio_glaucus";"Trogonoptera_trojana";NA
"31786";"Papilio_scamander";"Trogonoptera_trojana";0
"31787";"Papilio_garamas";"Trogonoptera_trojana";0
"31788";"Papilio_victorinus";"Trogonoptera_trojana";NA
"31789";"Papilio_homerus";"Trogonoptera_trojana";0
"31790";"Papilio_euterpinus";"Trogonoptera_trojana";NA
"31791";"Papilio_hyppason";"Trogonoptera_trojana";NA
"31792";"Papilio_andraemon";"Trogonoptera_trojana";0
"31793";"Papilio_paeon";"Trogonoptera_trojana";0
"31794";"Papilio_caiguanabus";"Trogonoptera_trojana";0
"31795";"Papilio_thoas";"Trogonoptera_trojana";0
"31796";"Papilio_homothoas";"Trogonoptera_trojana";0
"31797";"Papilio_cresphontes";"Trogonoptera_trojana";0
"31798";"Papilio_androgeus";"Trogonoptera_trojana";0
"31799";"Papilio_thersites";"Trogonoptera_trojana";0
"31800";"Papilio_aristodemus";"Trogonoptera_trojana";0
"31801";"Papilio_astyalus";"Trogonoptera_trojana";0
"31802";"Papilio_himeros";"Trogonoptera_trojana";0
"31803";"Papilio_torquatus";"Trogonoptera_trojana";0
"31804";"Papilio_hectorides";"Trogonoptera_trojana";0
"31805";"Papilio_oxynius";"Trogonoptera_trojana";0
"31806";"Papilio_pelaus";"Trogonoptera_trojana";0
"31807";"Papilio_isidorus";"Trogonoptera_trojana";0
"31808";"Papilio_anchisiades";"Trogonoptera_trojana";0
"31809";"Papilio_epenetus";"Trogonoptera_trojana";NA
"31810";"Papilio_erostratus";"Trogonoptera_trojana";0
"31811";"Papilio_pharnaces";"Trogonoptera_trojana";NA
"31812";"Papilio_alexanor";"Trogonoptera_trojana";0
"31813";"Papilio_anactus";"Trogonoptera_trojana";0
"31814";"Papilio_gigon";"Trogonoptera_trojana";0
"31815";"Papilio_noblei";"Trogonoptera_trojana";NA
"31816";"Papilio_demolion";"Trogonoptera_trojana";NA
"31817";"Papilio_delalandei";"Trogonoptera_trojana";0
"31818";"Papilio_lormieri";"Trogonoptera_trojana";0
"31819";"Papilio_rex";"Trogonoptera_trojana";0
"31820";"Papilio_phorcas";"Trogonoptera_trojana";0
"31821";"Papilio_meriones";"Trogonoptera_trojana";NA
"31822";"Papilio_dardanus";"Trogonoptera_trojana";0
"31823";"Papilio_xuthus";"Trogonoptera_trojana";0
"31824";"Papilio_indra";"Trogonoptera_trojana";0
"31825";"Papilio_polyxenes";"Trogonoptera_trojana";0
"31826";"Papilio_zelicaon";"Trogonoptera_trojana";0
"31827";"Papilio_hospiton";"Trogonoptera_trojana";0
"31828";"Papilio_machaon";"Trogonoptera_trojana";0
"31829";"Papilio_hippocrates";"Trogonoptera_trojana";NA
"31830";"Papilio_nobilis";"Trogonoptera_trojana";0
"31831";"Papilio_epiphorbas";"Trogonoptera_trojana";0
"31832";"Papilio_nireus";"Trogonoptera_trojana";0
"31833";"Papilio_oribazus";"Trogonoptera_trojana";0
"31834";"Papilio_montrouzieri";"Trogonoptera_trojana";0
"31835";"Papilio_crino";"Trogonoptera_trojana";0
"31836";"Papilio_blumei";"Trogonoptera_trojana";0
"31837";"Papilio_buddha";"Trogonoptera_trojana";0
"31838";"Papilio_palinurus";"Trogonoptera_trojana";0
"31839";"Papilio_neumoegeni";"Trogonoptera_trojana";0
"31840";"Papilio_lorquinianus";"Trogonoptera_trojana";0
"31841";"Papilio_peranthus";"Trogonoptera_trojana";0
"31842";"Papilio_arcturus";"Trogonoptera_trojana";0
"31843";"Papilio_polyctor";"Trogonoptera_trojana";0
"31844";"Papilio_bianor";"Trogonoptera_trojana";0
"31845";"Papilio_morondavana";"Trogonoptera_trojana";0
"31846";"Papilio_grosesmithi";"Trogonoptera_trojana";0
"31847";"Papilio_demoleus";"Trogonoptera_trojana";NA
"31848";"Papilio_demodocus";"Trogonoptera_trojana";0
"31849";"Papilio_iswara";"Trogonoptera_trojana";NA
"31850";"Papilio_amynthor";"Trogonoptera_trojana";0
"31851";"Papilio_enganius";"Trogonoptera_trojana";NA
"31852";"Papilio_helenus";"Trogonoptera_trojana";0,00117441741311156
"31853";"Papilio_tydeus";"Trogonoptera_trojana";NA
"31854";"Papilio_aegeus";"Trogonoptera_trojana";0
"31855";"Papilio_bridgei";"Trogonoptera_trojana";0
"31856";"Papilio_fuscus";"Trogonoptera_trojana";NA
"31857";"Papilio_hipponous";"Trogonoptera_trojana";0,00498240259316173
"31858";"Papilio_ambrax";"Trogonoptera_trojana";0
"31859";"Papilio_polytes";"Trogonoptera_trojana";NA
"31860";"Papilio_nephelus";"Trogonoptera_trojana";NA
"31861";"Papilio_dravidarum";"Trogonoptera_trojana";0
"31862";"Papilio_castor";"Trogonoptera_trojana";0
"31863";"Papilio_mahadeva";"Trogonoptera_trojana";NA
"31864";"Papilio_macilentus";"Trogonoptera_trojana";0
"31865";"Papilio_demetrius";"Trogonoptera_trojana";0
"31866";"Papilio_protenor";"Trogonoptera_trojana";0
"31867";"Papilio_bootes";"Trogonoptera_trojana";0
"31868";"Papilio_deiphobus";"Trogonoptera_trojana";1,87917719773444e-06
"31869";"Papilio_rumanzovia";"Trogonoptera_trojana";NA
"31870";"Papilio_memnon";"Trogonoptera_trojana";NA
"31871";"Papilio_polymnestor";"Trogonoptera_trojana";0
"31872";"Archon_apollinus";"Trogonoptera_trojana";0
"31873";"Zerynthia_polyxena";"Trogonoptera_trojana";NA
"31874";"Zerynthia_rumina";"Trogonoptera_trojana";0
"31875";"Hypermnestra_helios";"Trogonoptera_trojana";0
"31876";"Parnassius_apollo";"Trogonoptera_trojana";0
"31877";"Parnassius_mnemosyne";"Trogonoptera_trojana";0
"31878";"Parnassius_staudingeri";"Trogonoptera_trojana";NA
"31879";"Parnassius_cardinal";"Trogonoptera_trojana";NA
"31880";"Mimoides_euryleon";"Trogonoptera_trojana";0
"31881";"Graphium_delessertii";"Trogonoptera_trojana";0,00991779644473314
"31882";"Losaria_coon";"Trogonoptera_trojana";0
"31883";"Losaria_neptunus";"Trogonoptera_trojana";0,0109820631306112
"31884";"Byasa_impediens";"Trogonoptera_trojana";0
"31885";"Byasa_plutonius";"Trogonoptera_trojana";0
"31886";"Byasa_mencius";"Trogonoptera_trojana";NA
"31887";"Byasa_alcinous";"Trogonoptera_trojana";0
"31888";"Byasa_dasarada";"Trogonoptera_trojana";0
"31889";"Papilio_ulysses";"Trogonoptera_trojana";0
"31890";"Papilio_paris";"Trogonoptera_trojana";0
"31891";"Papilio_dehaanii";"Trogonoptera_trojana";0
"31892";"Papilio_gambrisius";"Trogonoptera_trojana";NA
"31893";"Baronia_brevicornis";"Ornithoptera_croesus";0
"31894";"Archon_apollinaris";"Ornithoptera_croesus";0
"31895";"Graphium_agetes";"Ornithoptera_croesus";0
"31896";"Graphium_macleayanus";"Ornithoptera_croesus";NA
"31897";"Graphium_meyeri";"Ornithoptera_croesus";0
"31898";"Luehdorfia_chinensis";"Ornithoptera_croesus";0
"31899";"Bhutanitis_thaidina";"Ornithoptera_croesus";0
"31900";"Allancastria_deyrollei";"Ornithoptera_croesus";0
"31901";"Allancastria_cretica";"Ornithoptera_croesus";NA
"31902";"Allancastria_cerisyi";"Ornithoptera_croesus";0
"31903";"Parnassius_apollonius";"Ornithoptera_croesus";0
"31904";"Luehdorfia_japonica";"Ornithoptera_croesus";0
"31905";"Parnassius_tianschanicus";"Ornithoptera_croesus";0
"31906";"Luehdorfia_puziloi";"Ornithoptera_croesus";0
"31907";"Mimoides_lysithous";"Ornithoptera_croesus";0
"31908";"Parnassius_actius";"Ornithoptera_croesus";0
"31909";"Parnassius_epaphus";"Ornithoptera_croesus";0
"31910";"Parnassius_autocrator";"Ornithoptera_croesus";0
"31911";"Parnassius_sacerdos";"Ornithoptera_croesus";0
"31912";"Parnassius_bremeri";"Ornithoptera_croesus";0
"31913";"Parnassius_charltonius";"Ornithoptera_croesus";0
"31914";"Parnassius_simo";"Ornithoptera_croesus";NA
"31915";"Parnassius_simonius";"Ornithoptera_croesus";0
"31916";"Parnassius_orleans";"Ornithoptera_croesus";NA
"31917";"Parnassius_clodius";"Ornithoptera_croesus";0
"31918";"Parnassius_delphius";"Ornithoptera_croesus";0
"31919";"Parnassius_eversmanni";"Ornithoptera_croesus";NA
"31920";"Parnassius_glacialis";"Ornithoptera_croesus";0
"31921";"Parnassius_honrathi";"Ornithoptera_croesus";NA
"31922";"Parnassius_ariadne";"Ornithoptera_croesus";NA
"31923";"Parnassius_hardwickii";"Ornithoptera_croesus";0
"31924";"Parnassius_acco";"Ornithoptera_croesus";NA
"31925";"Parnassius_szechenyii";"Ornithoptera_croesus";NA
"31926";"Parnassius_jacquemontii";"Ornithoptera_croesus";0
"31927";"Parnassius_augustus";"Ornithoptera_croesus";NA
"31928";"Parnassius_imperator";"Ornithoptera_croesus";NA
"31929";"Parnassius_inopinatus";"Ornithoptera_croesus";NA
"31930";"Parnassius_nomion";"Ornithoptera_croesus";0
"31931";"Parnassius_nordmanni";"Ornithoptera_croesus";0
"31932";"Parnassius_phoebus";"Ornithoptera_croesus";0
"31933";"Parnassius_maximinus";"Ornithoptera_croesus";NA
"31934";"Iphiclides_feisthamelii";"Ornithoptera_croesus";0
"31935";"Iphiclides_podalirius";"Ornithoptera_croesus";0
"31936";"Lamproptera_curius";"Ornithoptera_croesus";NA
"31937";"Lamproptera_meges";"Ornithoptera_croesus";NA
"31938";"Protographium_philolaus";"Ornithoptera_croesus";0
"31939";"Protographium_epidaus";"Ornithoptera_croesus";0
"31940";"Protographium_marcellus";"Ornithoptera_croesus";0
"31941";"Mimoides_lysithous";"Ornithoptera_croesus";0
"31942";"Parnassius_smintheus";"Ornithoptera_croesus";0
"31943";"Parnassius_stubbendorfii";"Ornithoptera_croesus";0
"31944";"Protesilaus_telesilaus";"Ornithoptera_croesus";0
"31945";"Protesilaus_molops";"Ornithoptera_croesus";0
"31946";"Protesilaus_protesilaus";"Ornithoptera_croesus";0
"31947";"Parnassius_tenedius";"Ornithoptera_croesus";0
"31948";"Graphium_nomius";"Ornithoptera_croesus";0
"31949";"Graphium_adamastor";"Ornithoptera_croesus";0
"31950";"Graphium_angolanus";"Ornithoptera_croesus";0
"31951";"Graphium_ridleyanus";"Ornithoptera_croesus";0
"31952";"Graphium_tynderaeus";"Ornithoptera_croesus";0
"31953";"Graphium_latreillianus";"Ornithoptera_croesus";0
"31954";"Graphium_leonidas";"Ornithoptera_croesus";0
"31955";"Graphium_xenocles";"Ornithoptera_croesus";0
"31956";"Graphium_antiphates";"Ornithoptera_croesus";0
"31957";"Protographium_asius";"Ornithoptera_croesus";0
"31958";"Graphium_arycles";"Ornithoptera_croesus";NA
"31959";"Graphium_evemon";"Ornithoptera_croesus";NA
"31960";"Protographium_leosthenes";"Ornithoptera_croesus";0
"31961";"Graphium_doson";"Ornithoptera_croesus";NA
"31962";"Graphium_eurous";"Ornithoptera_croesus";0
"31963";"Graphium_weiskei";"Ornithoptera_croesus";0
"31964";"Sericinus_montela";"Ornithoptera_croesus";NA
"31965";"Graphium_wallacei";"Ornithoptera_croesus";0,028438432636688
"31966";"Graphium_agamemnon";"Ornithoptera_croesus";NA
"31967";"Graphium_macfarlanei";"Ornithoptera_croesus";0,0225821329432806
"31968";"Graphium_codrus";"Ornithoptera_croesus";0,0155489309431143
"31969";"Graphium_cloanthus";"Ornithoptera_croesus";0
"31970";"Graphium_milon";"Ornithoptera_croesus";0,0801622562466932
"31971";"Graphium_sarpedon";"Ornithoptera_croesus";0,00206783813360823
"31972";"Teinopalpus_imperialis";"Ornithoptera_croesus";0
"31973";"Battus_philenor";"Ornithoptera_croesus";0
"31974";"Battus_polydamas";"Ornithoptera_croesus";0
"31975";"Battus_polystictus";"Ornithoptera_croesus";0
"31976";"Battus_belus";"Ornithoptera_croesus";0
"31977";"Battus_crassus";"Ornithoptera_croesus";0
"31978";"Pharmacophagus_antenor";"Ornithoptera_croesus";0
"31979";"Pachliopta_aristolochiae";"Ornithoptera_croesus";NA
"31980";"Pachliopta_hector";"Ornithoptera_croesus";0
"31981";"Pachliopta_liris";"Ornithoptera_croesus";0
"31982";"Pachliopta_polydorus";"Ornithoptera_croesus";NA
"31983";"Atrophaneura_priapus";"Ornithoptera_croesus";0
"31984";"Atrophaneura_nox";"Ornithoptera_croesus";0
"31985";"Atrophaneura_varuna";"Ornithoptera_croesus";0
"31986";"Cressida_cressida";"Ornithoptera_croesus";0
"31987";"Euryades_corethrus";"Ornithoptera_croesus";0
"31988";"Euryades_duponchelii";"Ornithoptera_croesus";0
"31989";"Parides_ascanius";"Ornithoptera_croesus";0
"31990";"Parides_bunichus";"Ornithoptera_croesus";0
"31991";"Parides_proneus";"Ornithoptera_croesus";0
"31992";"Parides_agavus";"Ornithoptera_croesus";0
"31993";"Parides_montezuma";"Ornithoptera_croesus";0
"31994";"Parides_iphidamas";"Ornithoptera_croesus";0
"31995";"Parides_aeneas";"Ornithoptera_croesus";0
"31996";"Parides_tros";"Ornithoptera_croesus";0
"31997";"Parides_lysander";"Ornithoptera_croesus";0
"31998";"Parides_panthonus";"Ornithoptera_croesus";0
"31999";"Parides_neophilus";"Ornithoptera_croesus";0
"32000";"Parides_eurimedes";"Ornithoptera_croesus";0
"32001";"Parides_zacynthus";"Ornithoptera_croesus";0
"32002";"Parides_chabrias";"Ornithoptera_croesus";0
"32003";"Parides_childrenae";"Ornithoptera_croesus";0
"32004";"Parides_photinus";"Ornithoptera_croesus";0
"32005";"Parides_panares";"Ornithoptera_croesus";0
"32006";"Parides_sesostris";"Ornithoptera_croesus";NA
"32007";"Parides_anchises";"Ornithoptera_croesus";0
"32008";"Parides_erithalion";"Ornithoptera_croesus";0
"32009";"Parides_vertumnus";"Ornithoptera_croesus";0
"32010";"Trogonoptera_brookiana";"Ornithoptera_croesus";0
"32011";"Trogonoptera_trojana";"Ornithoptera_croesus";0
"32012";"Ornithoptera_croesus";"Ornithoptera_croesus";1
"32013";"Ornithoptera_priamus";"Ornithoptera_croesus";0
"32014";"Ornithoptera_aesacus";"Ornithoptera_croesus";0
"32015";"Ornithoptera_euphorion";"Ornithoptera_croesus";0
"32016";"Ornithoptera_alexandrae";"Ornithoptera_croesus";0
"32017";"Ornithoptera_victoriae";"Ornithoptera_croesus";0
"32018";"Ornithoptera_rothschildi";"Ornithoptera_croesus";0
"32019";"Ornithoptera_goliath";"Ornithoptera_croesus";0
"32020";"Ornithoptera_chimaera";"Ornithoptera_croesus";0
"32021";"Ornithoptera_tithonus";"Ornithoptera_croesus";0
"32022";"Ornithoptera_meridionalis";"Ornithoptera_croesus";0
"32023";"Ornithoptera_paradisea";"Ornithoptera_croesus";0
"32024";"Troides_hypolitus";"Ornithoptera_croesus";0,119307889430802
"32025";"Troides_magellanus";"Ornithoptera_croesus";0
"32026";"Troides_andromache";"Ornithoptera_croesus";0
"32027";"Troides_cuneifera";"Ornithoptera_croesus";0
"32028";"Troides_amphrysus";"Ornithoptera_croesus";0
"32029";"Troides_miranda";"Ornithoptera_croesus";0
"32030";"Troides_prattorum";"Ornithoptera_croesus";0
"32031";"Troides_vandepolli";"Ornithoptera_croesus";0
"32032";"Troides_helena";"Ornithoptera_croesus";0,00375508819241478
"32033";"Troides_oblongomaculatus";"Ornithoptera_croesus";0
"32034";"Troides_aeacus";"Ornithoptera_croesus";0
"32035";"Troides_minos";"Ornithoptera_croesus";0
"32036";"Troides_criton";"Ornithoptera_croesus";0,783942924740777
"32037";"Troides_rhadamantus";"Ornithoptera_croesus";0
"32038";"Troides_riedeli";"Ornithoptera_croesus";0
"32039";"Troides_haliphron";"Ornithoptera_croesus";0
"32040";"Troides_staudingeri";"Ornithoptera_croesus";0
"32041";"Meandrusa_payeni";"Ornithoptera_croesus";0
"32042";"Papilio_clytia";"Ornithoptera_croesus";0
"32043";"Papilio_paradoxa";"Ornithoptera_croesus";0
"32044";"Papilio_agestor";"Ornithoptera_croesus";0
"32045";"Papilio_epycides";"Ornithoptera_croesus";0
"32046";"Papilio_laglaizei";"Ornithoptera_croesus";NA
"32047";"Papilio_troilus";"Ornithoptera_croesus";0
"32048";"Papilio_palamedes";"Ornithoptera_croesus";0
"32049";"Papilio_pilumnus";"Ornithoptera_croesus";0
"32050";"Papilio_multicaudata";"Ornithoptera_croesus";0
"32051";"Papilio_eurymedon";"Ornithoptera_croesus";0
"32052";"Papilio_rutulus";"Ornithoptera_croesus";0
"32053";"Papilio_glaucus";"Ornithoptera_croesus";NA
"32054";"Papilio_scamander";"Ornithoptera_croesus";0
"32055";"Papilio_garamas";"Ornithoptera_croesus";0
"32056";"Papilio_victorinus";"Ornithoptera_croesus";NA
"32057";"Papilio_homerus";"Ornithoptera_croesus";0
"32058";"Papilio_euterpinus";"Ornithoptera_croesus";NA
"32059";"Papilio_hyppason";"Ornithoptera_croesus";NA
"32060";"Papilio_andraemon";"Ornithoptera_croesus";0
"32061";"Papilio_paeon";"Ornithoptera_croesus";0
"32062";"Papilio_caiguanabus";"Ornithoptera_croesus";0
"32063";"Papilio_thoas";"Ornithoptera_croesus";0
"32064";"Papilio_homothoas";"Ornithoptera_croesus";0
"32065";"Papilio_cresphontes";"Ornithoptera_croesus";0
"32066";"Papilio_androgeus";"Ornithoptera_croesus";0
"32067";"Papilio_thersites";"Ornithoptera_croesus";0
"32068";"Papilio_aristodemus";"Ornithoptera_croesus";0
"32069";"Papilio_astyalus";"Ornithoptera_croesus";0
"32070";"Papilio_himeros";"Ornithoptera_croesus";0
"32071";"Papilio_torquatus";"Ornithoptera_croesus";0
"32072";"Papilio_hectorides";"Ornithoptera_croesus";0
"32073";"Papilio_oxynius";"Ornithoptera_croesus";0
"32074";"Papilio_pelaus";"Ornithoptera_croesus";0
"32075";"Papilio_isidorus";"Ornithoptera_croesus";0
"32076";"Papilio_anchisiades";"Ornithoptera_croesus";0
"32077";"Papilio_epenetus";"Ornithoptera_croesus";NA
"32078";"Papilio_erostratus";"Ornithoptera_croesus";0
"32079";"Papilio_pharnaces";"Ornithoptera_croesus";NA
"32080";"Papilio_alexanor";"Ornithoptera_croesus";0
"32081";"Papilio_anactus";"Ornithoptera_croesus";0
"32082";"Papilio_gigon";"Ornithoptera_croesus";0
"32083";"Papilio_noblei";"Ornithoptera_croesus";NA
"32084";"Papilio_demolion";"Ornithoptera_croesus";NA
"32085";"Papilio_delalandei";"Ornithoptera_croesus";0
"32086";"Papilio_lormieri";"Ornithoptera_croesus";0
"32087";"Papilio_rex";"Ornithoptera_croesus";0
"32088";"Papilio_phorcas";"Ornithoptera_croesus";0
"32089";"Papilio_meriones";"Ornithoptera_croesus";NA
"32090";"Papilio_dardanus";"Ornithoptera_croesus";0
"32091";"Papilio_xuthus";"Ornithoptera_croesus";0
"32092";"Papilio_indra";"Ornithoptera_croesus";0
"32093";"Papilio_polyxenes";"Ornithoptera_croesus";0
"32094";"Papilio_zelicaon";"Ornithoptera_croesus";0
"32095";"Papilio_hospiton";"Ornithoptera_croesus";0
"32096";"Papilio_machaon";"Ornithoptera_croesus";0
"32097";"Papilio_hippocrates";"Ornithoptera_croesus";NA
"32098";"Papilio_nobilis";"Ornithoptera_croesus";0
"32099";"Papilio_epiphorbas";"Ornithoptera_croesus";0
"32100";"Papilio_nireus";"Ornithoptera_croesus";0
"32101";"Papilio_oribazus";"Ornithoptera_croesus";0
"32102";"Papilio_montrouzieri";"Ornithoptera_croesus";0
"32103";"Papilio_crino";"Ornithoptera_croesus";0
"32104";"Papilio_blumei";"Ornithoptera_croesus";0
"32105";"Papilio_buddha";"Ornithoptera_croesus";0
"32106";"Papilio_palinurus";"Ornithoptera_croesus";0
"32107";"Papilio_neumoegeni";"Ornithoptera_croesus";0
"32108";"Papilio_lorquinianus";"Ornithoptera_croesus";0,16371066986932
"32109";"Papilio_peranthus";"Ornithoptera_croesus";0
"32110";"Papilio_arcturus";"Ornithoptera_croesus";0
"32111";"Papilio_polyctor";"Ornithoptera_croesus";0
"32112";"Papilio_bianor";"Ornithoptera_croesus";0
"32113";"Papilio_morondavana";"Ornithoptera_croesus";0
"32114";"Papilio_grosesmithi";"Ornithoptera_croesus";0
"32115";"Papilio_demoleus";"Ornithoptera_croesus";NA
"32116";"Papilio_demodocus";"Ornithoptera_croesus";0
"32117";"Papilio_iswara";"Ornithoptera_croesus";NA
"32118";"Papilio_amynthor";"Ornithoptera_croesus";0
"32119";"Papilio_enganius";"Ornithoptera_croesus";NA
"32120";"Papilio_helenus";"Ornithoptera_croesus";0,00195060447214222
"32121";"Papilio_tydeus";"Ornithoptera_croesus";NA
"32122";"Papilio_aegeus";"Ornithoptera_croesus";0
"32123";"Papilio_bridgei";"Ornithoptera_croesus";0
"32124";"Papilio_fuscus";"Ornithoptera_croesus";NA
"32125";"Papilio_hipponous";"Ornithoptera_croesus";0
"32126";"Papilio_ambrax";"Ornithoptera_croesus";0,00948629634554501
"32127";"Papilio_polytes";"Ornithoptera_croesus";NA
"32128";"Papilio_nephelus";"Ornithoptera_croesus";NA
"32129";"Papilio_dravidarum";"Ornithoptera_croesus";0
"32130";"Papilio_castor";"Ornithoptera_croesus";0
"32131";"Papilio_mahadeva";"Ornithoptera_croesus";NA
"32132";"Papilio_macilentus";"Ornithoptera_croesus";0
"32133";"Papilio_demetrius";"Ornithoptera_croesus";0
"32134";"Papilio_protenor";"Ornithoptera_croesus";0
"32135";"Papilio_bootes";"Ornithoptera_croesus";0
"32136";"Papilio_deiphobus";"Ornithoptera_croesus";0,0460019416978545
"32137";"Papilio_rumanzovia";"Ornithoptera_croesus";NA
"32138";"Papilio_memnon";"Ornithoptera_croesus";NA
"32139";"Papilio_polymnestor";"Ornithoptera_croesus";0
"32140";"Archon_apollinus";"Ornithoptera_croesus";0
"32141";"Zerynthia_polyxena";"Ornithoptera_croesus";NA
"32142";"Zerynthia_rumina";"Ornithoptera_croesus";0
"32143";"Hypermnestra_helios";"Ornithoptera_croesus";0
"32144";"Parnassius_apollo";"Ornithoptera_croesus";0
"32145";"Parnassius_mnemosyne";"Ornithoptera_croesus";0
"32146";"Parnassius_staudingeri";"Ornithoptera_croesus";NA
"32147";"Parnassius_cardinal";"Ornithoptera_croesus";NA
"32148";"Mimoides_euryleon";"Ornithoptera_croesus";0
"32149";"Graphium_delessertii";"Ornithoptera_croesus";0
"32150";"Losaria_coon";"Ornithoptera_croesus";0
"32151";"Losaria_neptunus";"Ornithoptera_croesus";0
